listing_id,seller_id,category,make,year,condition,hours_used,asking_price,region,list_date,views,bids,inquiries,sold,days_on_market,final_price,age_years,price_band,list_year,list_month,list_qtr,seller_seller_type,seller_tenure_years,seller_total_listings,seller_avg_rating,seller_verified
L011433,S0791,Wheel Loaders,Hitachi,2022,Good,5366.0,58600.0,Northeast,2021-05-27,21,2,1,0,2,,2.0,$30K–$75K,2021,5,2,contractor,23.7,15,5.0,True
L011434,S0610,Skid Steers,Terex,2000,Excellent,3421.0,6200.0,Southeast,2022-06-22,13,1,3,0,215,,24.0,<$10K,2022,6,2,dealer,1.2,19,4.26,True
L011435,S0795,Forklifts,Caterpillar,1999,Good,10538.0,3800.0,Midwest,2023-09-18,16,2,0,0,34,,25.0,<$10K,2023,9,3,individual,4.3,19,3.64,True
L011436,S0289,Excavators,Jcb,2023,Good,3675.0,98889.5,Midwest,2021-10-01,25,5,2,1,7,89800.0,1.0,$75K–$150K,2021,10,4,contractor,1.3,22,2.91,True
L011437,S0592,Forklifts,Caterpillar,2023,Good,7234.0,26500.0,Southeast,2021-12-21,24,1,0,1,2,23400.0,1.0,$10K–$30K,2021,12,4,dealer,0.9,18,3.69,True
L011438,S0672,Bulldozers,Komatsu,2002,Fair,6903.0,14000.0,Mid-Atlantic,2022-12-23,26,4,1,0,365,,22.0,$10K–$30K,2022,12,4,dealer,10.5,32,4.89,True
L011439,S0534,Wheel Loaders,Hitachi,2005,Good,7113.0,11200.0,Mountain West,2023-01-19,19,3,0,1,18,9900.0,19.0,$10K–$30K,2023,1,1,contractor,18.4,23,4.06,True
L011440,S0135,Aerial Work Platforms,Komatsu,2016,Good,2120.0,14200.0,Northeast,2023-08-18,13,2,1,1,18,12700.0,8.0,$10K–$30K,2023,8,3,fleet_operator,1.6,29,3.2,True
L011441,S0766,Backhoes,Hitachi,2019,Poor,4018.0,13200.0,Midwest,2023-10-22,10,2,0,0,12,,5.0,$10K–$30K,2023,10,4,contractor,5.5,28,4.52,True
L011442,S0635,Wheel Loaders,Caterpillar,2006,Fair,5268.0,8300.0,Southwest,2022-11-21,17,1,0,1,13,6800.0,18.0,<$10K,2022,11,4,fleet_operator,0.5,20,4.03,True
L011443,S0274,Cranes,Hitachi,1999,Excellent,4769.0,25100.0,Midwest,2023-04-02,15,2,2,1,51,24300.0,25.0,$10K–$30K,2023,4,2,fleet_operator,22.0,31,3.42,True
L011444,S0395,Wheel Loaders,John Deere,2012,Fair,4829.0,10000.0,Pacific Northwest,2022-06-06,14,1,1,1,36,8700.0,12.0,<$10K,2022,6,2,individual,10.3,14,3.83,True
L011445,S0003,Skid Steers,Komatsu,2005,Poor,5752.0,2200.0,Midwest,2021-08-01,23,1,1,1,9,1600.0,19.0,<$10K,2021,8,3,contractor,4.7,13,3.5,True
L011446,S0222,Backhoes,Volvo Ce,2007,Poor,4980.0,3700.0,Southeast,2022-04-03,16,0,0,0,30,,17.0,<$10K,2022,4,2,dealer,12.9,23,3.48,True
L011447,S0446,Motor Graders,Caterpillar,2004,Fair,8472.0,13900.0,Northeast,2022-12-03,16,0,0,1,20,11200.0,20.0,$10K–$30K,2022,12,4,individual,0.7,8,3.39,True
L011448,S0171,Skid Steers,John Deere,2016,Fair,971.0,8400.0,Mountain West,2022-07-08,21,6,1,1,20,7200.0,8.0,<$10K,2022,7,3,dealer,13.8,28,3.95,False
L011449,S0375,Bulldozers,Caterpillar,1998,Good,6233.0,16200.0,Pacific Northwest,2023-09-27,8,1,1,0,11,,26.0,$10K–$30K,2023,9,3,fleet_operator,3.9,18,5.0,True
L011450,S0118,Motor Graders,Doosan,2019,Fair,4990.0,43800.0,West Coast,2022-09-25,16,3,2,0,14,,5.0,$30K–$75K,2022,9,3,individual,7.2,14,4.83,False
L011451,S0148,Backhoes,Hitachi,1999,Fair,4849.0,4400.0,Midwest,2021-07-15,17,4,1,0,260,,25.0,<$10K,2021,7,3,dealer,10.4,16,4.16,False
L011452,S0523,Cranes,Caterpillar,2000,Good,4962.0,24100.0,Southwest,2023-03-17,25,3,4,1,7,21600.0,24.0,$10K–$30K,2023,3,1,individual,1.2,9,4.81,True
L011453,S0198,Bulldozers,Komatsu,2011,Good,5798.0,16200.0,Midwest,2023-12-30,8,0,0,0,16,,13.0,$10K–$30K,2023,12,4,individual,15.0,11,3.32,False
L011454,S0657,Forklifts,Terex,2012,Good,6425.0,4200.0,Southeast,2022-11-05,23,0,4,1,77,3800.0,12.0,<$10K,2022,11,4,fleet_operator,5.6,13,3.04,True
L011455,S0294,Wheel Loaders,Jcb,2018,Fair,4493.0,27600.0,Southwest,2023-02-06,13,2,0,0,54,,6.0,$10K–$30K,2023,2,1,dealer,1.3,13,3.75,False
L011456,S0544,Motor Graders,John Deere,2011,Good,5370.0,19400.0,Mountain West,2023-08-16,10,0,1,0,181,,13.0,$10K–$30K,2023,8,3,contractor,6.8,27,4.26,True
L011457,S0455,Backhoes,Caterpillar,2005,Good,6588.0,6100.0,Southwest,2022-03-15,17,2,3,0,57,,19.0,<$10K,2022,3,1,fleet_operator,2.8,14,4.99,False
L011458,S0422,Forklifts,Komatsu,2015,Fair,7029.0,4300.0,Great Plains,2022-10-06,18,1,3,0,40,,9.0,<$10K,2022,10,4,dealer,2.8,16,3.57,True
L011459,S0158,Skid Steers,Jcb,2019,Good,3685.0,15700.0,Mountain West,2021-11-07,12,2,1,0,70,,5.0,$10K–$30K,2021,11,4,dealer,0.9,24,3.99,True
L011460,S0244,Wheel Loaders,Volvo Ce,2014,Poor,2999.0,7600.0,West Coast,2022-05-02,10,1,1,0,98,,10.0,<$10K,2022,5,2,dealer,10.9,14,3.67,True
L011461,S0794,Cranes,Hitachi,2004,Good,5540.0,30800.0,Southwest,2021-10-24,13,3,1,0,73,,20.0,$30K–$75K,2021,10,4,dealer,6.4,24,4.58,False
L011462,S0370,Aerial Work Platforms,Volvo Ce,2017,Excellent,4099.0,18200.0,Southeast,2023-01-22,13,1,0,0,109,,7.0,$10K–$30K,2023,1,1,dealer,4.8,14,3.12,True
L011463,S0731,Wheel Loaders,Case Ce,1998,Excellent,7073.0,11800.0,Great Plains,2023-02-03,13,1,0,0,85,,26.0,$10K–$30K,2023,2,1,individual,4.7,9,3.63,False
L011464,S0470,Excavators,Jcb,2006,Good,3799.0,12400.0,West Coast,2022-12-17,14,1,0,1,14,12000.0,18.0,$10K–$30K,2022,12,4,dealer,5.9,3,4.89,True
L011465,S0680,Cranes,Hitachi,2006,Good,5586.0,30700.0,Southeast,2021-02-06,9,2,1,0,15,,18.0,$30K–$75K,2021,2,1,individual,8.5,25,2.62,False
L011466,S0794,Motor Graders,Jcb,2008,Fair,6308.0,11700.0,Southeast,2022-12-06,16,0,1,1,77,9600.0,16.0,$10K–$30K,2022,12,4,dealer,6.4,24,4.58,False
L011467,S0777,Excavators,Jcb,2016,Fair,4816.0,24300.0,Northeast,2023-09-23,6,1,0,0,72,,8.0,$10K–$30K,2023,9,3,contractor,5.1,6,3.36,True
L011468,S0406,Backhoes,Volvo Ce,2003,Fair,5296.0,4900.0,Southwest,2022-09-10,21,4,7,0,62,,21.0,<$10K,2022,9,3,fleet_operator,5.7,8,3.62,False
L011469,S0409,Aerial Work Platforms,Caterpillar,2004,Good,4130.0,5600.0,Midwest,2023-09-27,15,0,1,0,75,,20.0,<$10K,2023,9,3,dealer,25.0,10,4.6,True
L011470,S0204,Forklifts,Hitachi,2012,Good,6367.0,3500.0,Midwest,2023-01-12,22,3,3,1,46,3300.0,12.0,<$10K,2023,1,1,contractor,8.2,20,3.67,True
L011471,S0670,Skid Steers,Jcb,2017,Good,1946.0,11700.0,Southwest,2023-10-25,14,1,1,0,94,,7.0,$10K–$30K,2023,10,4,dealer,4.2,33,3.89,True
L011472,S0154,Skid Steers,Volvo Ce,2003,Good,3206.0,3300.0,Mountain West,2021-07-20,30,4,1,0,226,,21.0,<$10K,2021,7,3,individual,2.7,16,3.68,True
L011473,S0268,Compactors,Jcb,2006,Fair,4158.0,4300.0,Midwest,2023-04-18,15,6,2,0,32,,18.0,<$10K,2023,4,2,fleet_operator,2.2,14,4.32,False
L011474,S0687,Excavators,Doosan,2012,Good,5273.0,11800.0,West Coast,2023-04-05,21,3,0,0,14,,12.0,$10K–$30K,2023,4,2,dealer,5.9,6,3.27,True
L011475,S0438,Excavators,Komatsu,2023,Poor,6860.0,44100.0,Southeast,2021-04-01,21,2,1,0,173,,1.0,$30K–$75K,2021,4,2,contractor,17.2,22,4.19,True
L011476,S0569,Excavators,Komatsu,2019,Fair,5395.0,43900.0,Mountain West,2021-11-15,13,0,1,0,7,,5.0,$30K–$75K,2021,11,4,fleet_operator,1.4,10,3.87,True
L011477,S0764,Excavators,Hitachi,2020,Fair,4535.0,58200.0,Great Plains,2023-12-24,11,2,1,0,128,,4.0,$30K–$75K,2023,12,4,dealer,8.6,10,5.0,True
L011478,S0302,Wheel Loaders,John Deere,2003,Fair,5171.0,8500.0,Southwest,2022-06-22,15,1,0,0,52,,21.0,<$10K,2022,6,2,fleet_operator,10.8,11,3.92,False
L011479,S0097,Motor Graders,Volvo Ce,2004,Good,6277.0,18000.0,West Coast,2021-08-29,13,1,1,0,31,,20.0,$10K–$30K,2021,8,3,fleet_operator,11.3,15,3.88,False
L011480,S0046,Wheel Loaders,Caterpillar,2014,Fair,5008.0,12300.0,Midwest,2022-02-01,14,3,1,0,84,,10.0,$10K–$30K,2022,2,1,fleet_operator,0.5,14,4.49,False
L011481,S0203,Excavators,Volvo Ce,2003,Good,5114.0,13500.0,Mid-Atlantic,2023-04-21,18,2,1,0,28,,21.0,$10K–$30K,2023,4,2,individual,6.6,13,4.74,True
L011482,S0388,Cranes,Hitachi,2006,Good,4887.0,26200.0,Southwest,2021-12-10,21,3,1,0,181,,18.0,$10K–$30K,2021,12,4,contractor,1.8,20,2.23,True
L011483,S0613,Wheel Loaders,Volvo Ce,2000,Good,3729.0,10600.0,Northeast,2022-05-04,13,2,2,1,26,9800.0,24.0,$10K–$30K,2022,5,2,dealer,0.5,21,4.51,True
L011484,S0005,Skid Steers,John Deere,2011,Excellent,3993.0,5400.0,Midwest,2022-03-14,22,4,4,1,15,5100.0,13.0,<$10K,2022,3,1,dealer,6.7,12,3.41,True
L011485,S0345,Excavators,Komatsu,2003,Good,4679.0,14600.0,Midwest,2022-09-11,20,3,0,0,56,,21.0,$10K–$30K,2022,9,3,contractor,10.5,28,3.69,True
L011486,S0462,Skid Steers,Volvo Ce,2001,Good,2894.0,5000.0,Midwest,2023-06-29,11,4,1,0,1,,23.0,<$10K,2023,6,2,contractor,1.9,11,4.6,True
L011487,S0264,Aerial Work Platforms,Doosan,2013,Excellent,3987.0,6000.0,Southwest,2021-01-04,13,2,2,1,2,6100.0,11.0,<$10K,2021,1,1,individual,2.7,20,3.85,True
L011488,S0076,Compactors,John Deere,2020,Fair,2879.0,19300.0,Southeast,2022-09-08,17,1,1,0,8,,4.0,$10K–$30K,2022,9,3,contractor,6.3,14,3.98,True
L011489,S0546,Compactors,Liebherr,2013,Good,3603.0,5700.0,Southwest,2021-02-07,32,4,3,1,59,5000.0,11.0,<$10K,2021,2,1,dealer,2.1,18,3.89,True
L011490,S0622,Backhoes,Komatsu,2020,Good,2442.0,32800.0,Southwest,2023-08-11,7,2,2,0,124,,4.0,$30K–$75K,2023,8,3,fleet_operator,0.5,6,3.94,True
L011491,S0702,Wheel Loaders,Caterpillar,2006,Good,5304.0,12800.0,Southwest,2021-07-28,10,1,0,0,34,,18.0,$10K–$30K,2021,7,3,fleet_operator,0.5,15,3.49,True
L011492,S0737,Aerial Work Platforms,Jcb,2001,Fair,4688.0,4200.0,Southwest,2022-05-31,24,3,3,0,114,,23.0,<$10K,2022,5,2,individual,5.7,6,3.11,True
L011493,S0732,Skid Steers,Liebherr,2005,Excellent,5984.0,6300.0,Midwest,2023-04-01,17,0,0,1,1,6000.0,19.0,<$10K,2023,4,2,contractor,6.3,4,5.0,True
L011494,S0486,Compactors,Case Ce,2021,Good,4193.0,28100.0,Southwest,2023-06-30,21,3,1,0,78,,3.0,$10K–$30K,2023,6,2,dealer,0.5,15,4.25,True
L011495,S0538,Motor Graders,Volvo Ce,2005,Good,6774.0,14400.0,Great Plains,2021-07-16,14,2,1,1,55,13200.0,19.0,$10K–$30K,2021,7,3,fleet_operator,0.5,12,3.77,False
L011496,S0099,Cranes,Jcb,2021,Fair,3731.0,97100.0,Southeast,2022-06-06,15,2,0,0,85,,3.0,$75K–$150K,2022,6,2,dealer,0.5,11,3.74,False
L011497,S0308,Forklifts,Liebherr,2003,Good,8935.0,3200.0,Southeast,2023-10-07,17,1,4,0,29,,21.0,<$10K,2023,10,4,contractor,6.0,9,4.72,True
L011498,S0081,Forklifts,Komatsu,2005,Excellent,7015.0,4000.0,Mid-Atlantic,2023-09-29,25,3,1,1,79,3900.0,19.0,<$10K,2023,9,3,contractor,5.6,22,3.77,True
L011499,S0503,Compactors,Terex,2003,Good,4171.0,6300.0,Midwest,2022-05-18,20,2,4,1,15,5900.0,21.0,<$10K,2022,5,2,individual,3.9,5,4.87,False
L011500,S0005,Excavators,Terex,2023,Fair,2702.0,53700.0,Midwest,2022-08-19,6,1,1,0,29,,1.0,$30K–$75K,2022,8,3,dealer,6.7,12,3.41,True
L011501,S0733,Motor Graders,Doosan,2011,Excellent,4634.0,19100.0,Midwest,2021-09-12,15,4,2,1,120,19300.0,13.0,$10K–$30K,2021,9,3,fleet_operator,1.6,32,4.16,True
L011502,S0468,Bulldozers,Liebherr,2011,Fair,6465.0,13700.0,Southeast,2022-12-17,26,2,1,0,363,,13.0,$10K–$30K,2022,12,4,dealer,4.6,13,4.43,False
L011503,S0533,Wheel Loaders,Caterpillar,2015,Excellent,4747.0,24200.0,Mountain West,2022-10-17,17,4,1,0,36,,9.0,$10K–$30K,2022,10,4,contractor,25.0,13,3.75,False
L011504,S0120,Excavators,Jcb,2010,Excellent,2666.0,15900.0,Southeast,2022-11-28,6,1,1,0,51,,14.0,$10K–$30K,2022,11,4,individual,10.1,10,3.79,False
L011505,S0650,Excavators,Caterpillar,2012,Excellent,6106.0,16200.0,West Coast,2021-03-27,6,0,1,0,300,,12.0,$10K–$30K,2021,3,1,dealer,3.4,13,3.59,True
L011506,S0614,Motor Graders,Doosan,2000,Fair,5981.0,13200.0,Midwest,2023-11-28,24,6,1,1,4,10500.0,24.0,$10K–$30K,2023,11,4,individual,3.8,42,4.13,True
L011507,S0551,Bulldozers,John Deere,2003,Good,6607.0,13700.0,West Coast,2022-03-20,13,0,0,0,10,,21.0,$10K–$30K,2022,3,1,individual,4.3,11,3.97,True
L011508,S0774,Excavators,Terex,2020,Excellent,4751.0,59800.0,Pacific Northwest,2023-10-20,5,1,0,1,64,60300.0,4.0,$30K–$75K,2023,10,4,contractor,1.2,14,4.51,False
L011509,S0542,Backhoes,Hitachi,2017,Fair,5011.0,12400.0,Northeast,2022-08-04,18,1,1,1,23,10200.0,7.0,$10K–$30K,2022,8,3,dealer,10.1,13,3.94,True
L011510,S0567,Skid Steers,Liebherr,2014,Good,2086.0,6100.0,Midwest,2023-02-03,6,0,1,0,136,,10.0,<$10K,2023,2,1,fleet_operator,12.0,3,4.07,True
L011511,S0325,Compactors,Volvo Ce,2017,Good,2291.0,16300.0,Southwest,2023-04-05,11,0,0,0,136,,7.0,$10K–$30K,2023,4,2,contractor,4.0,11,4.41,False
L011512,S0089,Excavators,Liebherr,2013,Good,6964.0,13700.0,Southwest,2021-03-17,38,5,2,0,38,,11.0,$10K–$30K,2021,3,1,fleet_operator,1.4,33,2.92,True
L011513,S0419,Forklifts,Terex,2003,Poor,9714.0,2000.0,Southeast,2021-09-09,15,4,1,1,9,1500.0,21.0,<$10K,2021,9,3,contractor,1.6,8,4.23,True
L011514,S0759,Cranes,Jcb,2005,Fair,5513.0,22000.0,Mountain West,2023-08-04,26,5,2,1,6,17500.0,19.0,$10K–$30K,2023,8,3,contractor,11.5,1,5.0,False
L011515,S0386,Aerial Work Platforms,Komatsu,2010,Fair,2206.0,3800.0,Southwest,2021-02-22,25,1,3,1,14,3300.0,14.0,<$10K,2021,2,1,dealer,5.8,31,4.13,False
L011516,S0184,Compactors,Liebherr,2010,Excellent,4236.0,8800.0,West Coast,2022-01-27,14,0,1,0,23,,14.0,<$10K,2022,1,1,dealer,6.5,8,4.31,False
L011517,S0619,Forklifts,Terex,2017,Good,5955.0,9600.0,Midwest,2023-03-07,20,4,0,0,31,,7.0,<$10K,2023,3,1,contractor,13.6,33,3.9,False
L011518,S0447,Skid Steers,Doosan,2023,Good,2008.0,21000.0,Southwest,2021-07-26,14,3,1,1,5,20000.0,1.0,$10K–$30K,2021,7,3,contractor,0.5,21,4.05,True
L011519,S0500,Excavators,Jcb,2014,Good,4474.0,18600.0,Great Plains,2021-02-09,20,1,3,0,56,,10.0,$10K–$30K,2021,2,1,contractor,0.5,34,2.67,True
L011520,S0157,Excavators,Hitachi,2018,Good,5132.0,35100.0,Southwest,2021-06-09,21,5,0,1,1,31000.0,6.0,$30K–$75K,2021,6,2,contractor,0.5,25,4.84,False
L011521,S0423,Compactors,Liebherr,2020,Fair,5639.0,21400.0,Southwest,2023-08-01,18,4,0,0,14,,4.0,$10K–$30K,2023,8,3,fleet_operator,14.4,12,4.8,True
L011522,S0733,Excavators,Terex,2019,Excellent,3599.0,83700.0,Midwest,2022-12-14,22,2,3,0,6,,5.0,$75K–$150K,2022,12,4,fleet_operator,1.6,32,4.16,True
L011523,S0712,Excavators,Volvo Ce,2000,Fair,6170.0,12000.0,Great Plains,2021-03-05,12,0,1,0,90,,24.0,$10K–$30K,2021,3,1,fleet_operator,15.6,18,3.96,True
L011524,S0664,Compactors,Caterpillar,2010,Good,5567.0,6200.0,Southwest,2021-03-22,11,2,1,0,1,,14.0,<$10K,2021,3,1,dealer,25.0,11,3.38,True
L011525,S0349,Wheel Loaders,Liebherr,2004,Fair,5542.0,12400.0,Great Plains,2021-08-03,18,3,4,1,10,9900.0,20.0,$10K–$30K,2021,8,3,contractor,10.1,11,3.7,True
L011526,S0025,Forklifts,Terex,2017,Good,8978.0,10500.0,Midwest,2023-06-17,10,2,0,1,3,10200.0,7.0,$10K–$30K,2023,6,2,contractor,12.6,3,3.57,True
L011527,S0322,Backhoes,Liebherr,2002,Good,6174.0,7800.0,Pacific Northwest,2021-03-14,9,2,0,1,18,7300.0,22.0,<$10K,2021,3,1,contractor,9.9,21,2.75,True
L011528,S0172,Wheel Loaders,Jcb,2008,Good,5904.0,11700.0,Northeast,2023-02-24,23,1,1,0,188,,16.0,$10K–$30K,2023,2,1,fleet_operator,6.6,10,3.38,True
L011529,S0712,Wheel Loaders,Case Ce,2020,Poor,4977.0,34400.0,Southeast,2023-08-01,10,1,1,0,82,,4.0,$30K–$75K,2023,8,3,fleet_operator,15.6,18,3.96,True
L011530,S0369,Excavators,Volvo Ce,2015,Poor,5942.0,14500.0,Southwest,2022-07-07,36,5,5,1,19,10100.0,9.0,$10K–$30K,2022,7,3,dealer,1.7,17,4.49,True
L011531,S0226,Excavators,Komatsu,2001,Good,6684.0,13500.0,West Coast,2021-03-10,3,3,0,1,15,12700.0,23.0,$10K–$30K,2021,3,1,individual,9.9,11,3.32,True
L011532,S0774,Excavators,John Deere,2017,Excellent,5422.0,56800.0,Great Plains,2023-09-29,7,1,0,1,16,57300.0,7.0,$30K–$75K,2023,9,3,contractor,1.2,14,4.51,False
L011533,S0623,Excavators,Caterpillar,2019,Good,4479.0,56800.0,Southeast,2023-06-05,27,3,1,1,2,51100.0,5.0,$30K–$75K,2023,6,2,fleet_operator,0.8,9,4.0,True
L011534,S0090,Bulldozers,Komatsu,2004,Good,7440.0,17500.0,Northeast,2021-12-31,5,1,1,1,21,15700.0,20.0,$10K–$30K,2021,12,4,dealer,6.4,14,3.65,True
L011535,S0027,Motor Graders,Jcb,2001,Fair,7599.0,15300.0,Northeast,2023-12-20,14,2,1,0,251,,23.0,$10K–$30K,2023,12,4,fleet_operator,2.1,14,4.36,False
L011536,S0236,Compactors,Terex,2007,Good,4104.0,4900.0,Midwest,2022-10-03,23,1,3,1,25,4400.0,17.0,<$10K,2022,10,4,dealer,2.1,14,3.61,False
L011537,S0318,Backhoes,Terex,1998,Good,5658.0,6500.0,Southwest,2022-10-05,19,3,2,1,24,6100.0,26.0,<$10K,2022,10,4,dealer,1.5,22,4.02,True
L011538,S0631,Skid Steers,Terex,2014,Fair,3304.0,5400.0,Midwest,2021-07-20,21,2,4,0,4,,10.0,<$10K,2021,7,3,individual,3.6,14,5.0,False
L011539,S0122,Cranes,Caterpillar,2002,Excellent,2999.0,31600.0,Midwest,2023-03-26,20,6,0,1,63,31100.0,22.0,$30K–$75K,2023,3,1,fleet_operator,11.2,18,3.07,True
L011540,S0245,Excavators,Jcb,2014,Fair,5435.0,14600.0,Northeast,2021-11-16,25,2,4,0,365,,10.0,$10K–$30K,2021,11,4,individual,4.8,27,4.65,True
L011541,S0572,Compactors,Jcb,2000,Good,5270.0,6400.0,Southeast,2021-08-13,33,5,5,0,153,,24.0,<$10K,2021,8,3,fleet_operator,9.6,22,3.9,True
L011542,S0133,Motor Graders,Terex,2006,Fair,5726.0,10900.0,Southwest,2023-01-18,25,2,3,0,165,,18.0,$10K–$30K,2023,1,1,fleet_operator,3.7,31,3.61,True
L011543,S0464,Excavators,Terex,2000,Excellent,6600.0,11500.0,Midwest,2022-04-30,10,0,0,0,67,,24.0,$10K–$30K,2022,4,2,individual,0.5,18,3.22,True
L011544,S0319,Skid Steers,Caterpillar,2000,Good,2995.0,4400.0,Southwest,2023-05-19,6,2,0,0,137,,24.0,<$10K,2023,5,2,dealer,0.7,20,3.72,True
L011545,S0470,Motor Graders,Case Ce,2006,Poor,8378.0,9200.0,Pacific Northwest,2023-07-01,14,0,1,0,21,,18.0,<$10K,2023,7,3,dealer,5.9,3,4.89,True
L011546,S0344,Wheel Loaders,Hitachi,2002,Good,4339.0,9600.0,Mountain West,2023-04-03,15,1,0,0,2,,22.0,<$10K,2023,4,2,fleet_operator,1.6,38,3.85,True
L011547,S0722,Backhoes,Komatsu,2021,Poor,5425.0,19700.0,Great Plains,2022-05-27,14,1,1,0,16,,3.0,$10K–$30K,2022,5,2,dealer,2.2,7,4.29,True
L011548,S0627,Backhoes,Liebherr,2007,Fair,6763.0,6900.0,Southwest,2022-12-24,17,0,0,1,5,5900.0,17.0,<$10K,2022,12,4,contractor,15.2,18,3.35,True
L011549,S0540,Motor Graders,Komatsu,2012,Poor,8315.0,10600.0,West Coast,2022-02-10,13,1,3,1,2,7700.0,12.0,$10K–$30K,2022,2,1,individual,1.5,18,4.61,True
L011550,S0286,Motor Graders,Liebherr,2022,Good,5356.0,122794.99999999999,Southwest,2023-05-28,16,2,1,1,108,120700.0,2.0,$75K–$150K,2023,5,2,fleet_operator,4.8,17,4.75,True
L011551,S0773,Forklifts,Jcb,2009,Excellent,6093.0,3500.0,Northeast,2023-09-24,20,4,1,1,21,3500.0,15.0,<$10K,2023,9,3,fleet_operator,9.9,31,4.68,False
L011552,S0484,Compactors,Liebherr,2003,Fair,5498.0,6100.0,Southwest,2022-05-07,12,0,0,0,61,,21.0,<$10K,2022,5,2,contractor,2.0,20,4.62,True
L011553,S0673,Excavators,Caterpillar,2004,Fair,5594.0,9800.0,Southeast,2023-01-24,25,1,6,0,137,,20.0,<$10K,2023,1,1,fleet_operator,2.6,4,2.98,True
L011554,S0151,Forklifts,Volvo Ce,2004,Fair,7641.0,2000.0,Mid-Atlantic,2022-12-31,26,2,1,0,7,,20.0,<$10K,2022,12,4,dealer,5.5,19,4.06,True
L011555,S0713,Aerial Work Platforms,John Deere,2020,Good,4563.0,24800.0,West Coast,2023-12-16,25,3,5,1,24,23400.0,4.0,$10K–$30K,2023,12,4,fleet_operator,0.5,9,3.27,True
L011556,S0377,Wheel Loaders,Hitachi,2001,Poor,5738.0,5600.0,Northeast,2023-04-15,14,2,1,1,6,4100.0,23.0,<$10K,2023,4,2,dealer,0.6,17,4.78,False
L011557,S0314,Backhoes,Jcb,2010,Good,4413.0,7400.0,Northeast,2021-04-04,30,5,0,0,7,,14.0,<$10K,2021,4,2,individual,4.5,18,4.68,False
L011558,S0330,Aerial Work Platforms,John Deere,2012,Fair,2945.0,4600.0,West Coast,2023-09-29,25,3,3,0,14,,12.0,<$10K,2023,9,3,fleet_operator,6.4,11,4.27,True
L011559,S0791,Wheel Loaders,Caterpillar,2015,Excellent,4606.0,28300.0,Northeast,2021-04-29,12,4,1,0,132,,9.0,$10K–$30K,2021,4,2,contractor,23.7,15,5.0,True
L011560,S0513,Skid Steers,Terex,2015,Excellent,2911.0,9300.0,Midwest,2023-07-20,32,5,2,1,11,9300.0,9.0,<$10K,2023,7,3,individual,8.5,20,3.75,True
L011561,S0305,Wheel Loaders,Liebherr,2004,Good,5139.0,12500.0,Southeast,2021-09-20,23,3,0,1,47,11500.0,20.0,$10K–$30K,2021,9,3,individual,1.0,7,4.47,True
L011562,S0253,Compactors,Liebherr,2007,Fair,4992.0,5800.0,Southwest,2021-09-30,22,3,1,1,11,4900.0,17.0,<$10K,2021,9,3,fleet_operator,8.0,16,3.72,True
L011563,S0476,Skid Steers,Volvo Ce,2013,Fair,2212.0,3400.0,Northeast,2023-12-30,17,3,2,1,29,2800.0,11.0,<$10K,2023,12,4,dealer,1.4,37,3.37,True
L011564,S0086,Wheel Loaders,Caterpillar,2020,Poor,3432.0,29200.0,Southwest,2022-03-16,6,0,0,0,335,,4.0,$10K–$30K,2022,3,1,contractor,5.3,17,3.86,True
L011565,S0290,Compactors,Terex,2023,Excellent,3134.0,37200.0,Northeast,2022-07-08,15,1,2,0,22,,1.0,$30K–$75K,2022,7,3,dealer,14.3,13,3.94,True
L011566,S0376,Skid Steers,Case Ce,2020,Good,5196.0,19300.0,West Coast,2021-06-24,19,1,0,0,48,,4.0,$10K–$30K,2021,6,2,individual,7.6,6,2.71,False
L011567,S0290,Motor Graders,Jcb,2005,Good,6030.0,16600.0,Mountain West,2022-03-14,13,0,1,0,33,,19.0,$10K–$30K,2022,3,1,dealer,14.3,13,3.94,True
L011568,S0645,Excavators,Case Ce,2016,Excellent,5829.0,32800.0,Midwest,2022-04-18,11,4,2,1,8,33100.0,8.0,$30K–$75K,2022,4,2,individual,1.0,3,4.13,True
L011569,S0695,Excavators,Jcb,2008,Good,5670.0,11100.0,West Coast,2022-12-09,10,0,0,0,106,,16.0,$10K–$30K,2022,12,4,contractor,5.5,8,3.28,True
L011570,S0342,Forklifts,Jcb,2018,Good,6951.0,11800.0,Great Plains,2021-08-07,8,0,2,0,71,,6.0,$10K–$30K,2021,8,3,dealer,5.7,38,4.17,True
L011571,S0764,Aerial Work Platforms,Jcb,2003,Good,4217.0,5400.0,Southeast,2022-02-02,10,3,2,1,8,4900.0,21.0,<$10K,2022,2,1,dealer,8.6,10,5.0,True
L011572,S0790,Skid Steers,Caterpillar,2021,Excellent,3127.0,31191.000000000007,West Coast,2021-01-15,13,5,1,0,14,,3.0,$30K–$75K,2021,1,1,dealer,5.9,9,3.97,True
L011573,S0413,Bulldozers,Doosan,2021,Good,2945.0,69200.0,Mid-Atlantic,2021-06-02,21,3,3,0,54,,3.0,$30K–$75K,2021,6,2,contractor,7.9,22,3.87,True
L011574,S0650,Cranes,John Deere,2007,Poor,4091.0,14200.0,West Coast,2022-07-12,16,3,1,0,26,,17.0,$10K–$30K,2022,7,3,dealer,3.4,13,3.59,True
L011575,S0507,Wheel Loaders,Doosan,2016,Fair,4934.0,18400.0,Southeast,2022-01-24,14,0,1,0,70,,8.0,$10K–$30K,2022,1,1,individual,8.1,14,3.45,True
