listing_id,seller_id,category,make,year,condition,hours_used,asking_price,region,list_date,views,bids,inquiries,sold,days_on_market,final_price
L014290,S0682,Cranes,Hitachi,2021,Fair,2108.0,92600,Midwest,2021-12-24,13,4,0,0,18,
L014291,S0367,Compactors,Volvo CE,2006,Good,5381.0,6100,Great Plains,2022-05-23,9,2,1,1,30,5500.0
L014292,S0389,Compactors,Case CE,2008,Excellent,3362.0,6800,Great Plains,2023-07-23,16,0,1,1,68,6500.0
L014293,S0724,Skid Steers,Liebherr,2020,Good,4888.0,21500,Southwest,2021-08-01,13,2,1,1,7,20500.0
L014294,S0162,Wheel Loaders,Doosan,1998,Excellent,7664.0,16000,Mid-Atlantic,2023-09-14,14,1,1,1,14,15800.0
L014295,S0596,Skid Steers,JCB,2004,Good,4697.0,3400,Midwest,2022-06-01,13,1,3,1,5,3200.0
L014296,S0723,Backhoes,Komatsu,2019,Good,4616.0,27200,Midwest,2023-08-30,16,1,4,0,74,
L014297,S0369,Excavators,Komatsu,2002,Fair,5633.0,12600,Mountain West,2022-01-05,8,1,2,0,69,
L014298,S0682,Motor Graders,Liebherr,2002,Good,6407.0,15400,Mid-Atlantic,2021-06-15,21,2,5,1,42,14400.0
L014299,S0289,Aerial Work Platforms,Caterpillar,1998,Good,2985.0,5500,Southeast,2022-06-22,10,1,1,0,125,
L014300,S0258,Skid Steers,Hitachi,2003,Poor,2641.0,2300,West Coast,2023-05-31,5,0,0,0,73,
L014301,S0172,Wheel Loaders,Caterpillar,2010,Fair,3729.0,9400,Mid-Atlantic,2021-06-10,12,1,1,0,1,
L014302,S0103,Forklifts,JCB,2012,Good,8413.0,3500,Southeast,2023-07-28,25,0,1,0,1,
L014303,S0382,Bulldozers,John Deere,2001,Poor,5942.0,8400,Midwest,2022-01-11,22,4,4,0,7,
L014304,S0676,Bulldozers,Terex,2014,Fair,6525.0,16300,West Coast,2023-10-20,13,1,0,0,17,
L014305,S0388,Motor Graders,Hitachi,2021,Excellent,5240.0,95600,West Coast,2022-11-20,2,0,0,1,14,91300.0
L014306,S0111,Wheel Loaders,Caterpillar,2021,Fair,4044.0,56300,Midwest,2021-04-08,16,2,0,1,63,44300.0
L014307,S0528,Forklifts,Case CE,2010,Good,,4100,Mid-Atlantic,2022-07-10,21,1,0,1,13,3800.0
L014308,S0387,Skid Steers,Volvo CE,2008,Good,4498.0,3800,Southwest,2022-12-06,10,4,0,0,2,
L014309,S0007,Backhoes,Doosan,2001,Good,5345.0,6200,Midwest,2021-10-23,9,0,2,0,2,
L014310,S0040,Excavators,JCB,2004,Good,5604.0,13700,Great Plains,2022-01-06,13,0,0,1,12,12200.0
L014311,S0510,Skid Steers,Liebherr,2016,Good,4175.0,12500,Northeast,2023-05-18,8,3,0,0,21,
L014312,S0021,Wheel Loaders,Terex,2021,Fair,4064.0,47400,Southwest,2023-07-03,15,0,1,0,41,
L014313,S0607,Bulldozers,Volvo CE,2004,Excellent,5441.0,17200,Northeast,2023-05-27,10,1,0,1,17,17300.0
L014314,S0794,Backhoes,Case CE,2011,Poor,3877.0,3600,West Coast,2023-10-29,23,2,3,0,37,
L014315,S0057,Bulldozers,,2018,Fair,5669.0,43700,Southeast,2023-11-28,14,1,4,0,34,
L014316,S0645,Wheel Loaders,Case CE,2013,Fair,1532.0,8800,Midwest,2023-07-21,18,2,0,1,13,7600.0
L014317,S0158,Excavators,Liebherr,2018,Good,3034.0,46700,Great Plains,2023-12-11,13,4,2,1,6,41600.0
L014318,S0570,Bulldozers,Volvo CE,2006,Fair,7078.0,12600,West Coast,2023-08-03,9,0,0,0,26,
L014319,S0771,Skid Steers,Caterpillar,2019,Good,,18700,Southeast,2023-08-22,20,3,3,1,42,17400.0
L014320,S0430,Aerial Work Platforms,Case CE,2019,Fair,2307.0,16200,Southwest,2022-11-09,10,0,,0,141,
L014321,S0102,Skid Steers,John Deere,1999,Good,5721.0,4200,Midwest,2022-08-24,12,1,1,0,174,
L014322,S0733,Backhoes,Caterpillar,2013,Fair,4370.0,5500,Mountain West,2022-07-25,12,3,2,1,34,4300.0
L014323,S0170,Compactors,Hitachi,2002,Excellent,4253.0,6300,Southeast,2022-11-06,17,3,0,0,41,
L014324,S0372,Backhoes,Doosan,2009,Fair,4913.0,4900,Southeast,2023-11-17,30,4,1,1,47,4100.0
L014325,S0352,Excavators,Komatsu,2017,Fair,4115.0,35600,Mountain West,2022-06-13,23,2,1,0,87,
L014326,S0472,Backhoes,Liebherr,2023,Fair,3018.0,35900,Pacific Northwest,2023-07-15,27,1,2,0,26,
L014327,S0249,Motor Graders,Liebherr,2012,Good,5066.0,20000,Southwest,2022-08-27,11,0,1,0,138,
L014328,S0574,Backhoes,Hitachi,2000,Good,5762.0,7700,Great Plains,2021-05-22,12,4,0,1,3,7000.0
L014329,S0760,Excavators,JCB,2006,Good,5716.0,11500,Southwest,2022-04-28,18,2,1,0,37,
L014330,S0094,Compactors,Caterpillar,2004,Good,4234.0,6100,West Coast,2022-07-23,5,0,0,0,113,
L014331,S0049,Compactors,Case CE,2001,Excellent,4930.0,8200,Southwest,2021-01-09,18,0,2,0,122,
L014332,S0611,Aerial Work Platforms,Volvo CE,2022,Excellent,1835.0,35700,Mountain West,2021-08-25,16,1,0,1,22,35200.0
L014333,S0365,Skid Steers,Liebherr,2006,Fair,3736.0,3800,Southeast,2021-10-06,21,3,3,1,22,3000.0
L014334,S0746,Motor Graders,Volvo CE,2012,Excellent,5854.0,19200,Northeast,2022-03-13,29,3,2,0,23,
L014335,S0016,Cranes,Liebherr,2020,Poor,4872.0,85600,Pacific Northwest,2023-05-02,17,2,2,0,29,
L014336,S0114,Motor Graders,Komatsu,2018,Good,4835.0,59600,Mountain West,2021-01-07,9,3,1,0,21,
L014337,S0303,Wheel Loaders,Terex,2022,Fair,3793.0,47300,Midwest,2022-11-04,6,1,1,1,50,39000.0
L014338,S0405,Wheel Loaders,Volvo CE,2004,Excellent,5861.0,13900,Midwest,2023-06-10,18,1,2,0,3,
L014339,S0319,Wheel Loaders,Hitachi,2022,Poor,4367.0,33400,West Coast,2022-01-08,10,3,2,0,86,
L014340,S0734,Cranes,JCB,2008,Excellent,4050.0,30700,Southeast,2023-07-19,13,0,2,0,24,
L014341,S0413,Backhoes,Doosan,2016,Excellent,3231.0,21900,Southeast,2022-11-13,19,3,1,1,127,21200.0
L014342,S0787,Backhoes,Caterpillar,2008,Excellent,5104.0,10000,Mountain West,2021-05-12,12,3,0,0,43,
L014343,S0525,Excavators,JCB,2022,Excellent,5767.0,79000,Northeast,2022-03-04,15,2,0,0,252,
L014344,S0270,Excavators,Case CE,1998,Good,6806.0,12100,West Coast,2022-05-30,23,0,5,1,29,10900.0
L014345,S0764,Wheel Loaders,Terex,2018,Fair,1866.0,29100,Southeast,2023-02-11,18,4,2,1,27,25400.0
L014346,S0298,Wheel Loaders,Komatsu,2010,Good,5671.0,11500,Southwest,2022-05-26,10,0,1,1,91,10600.0
L014347,S0312,Excavators,Komatsu,2010,Fair,6147.0,12100,Northeast,2023-11-23,18,4,3,0,52,
L014348,S0402,Motor Graders,Volvo CE,1999,Fair,6056.0,12600,West Coast,2021-02-25,19,4,3,0,42,
L014349,S0436,Forklifts,Caterpillar,2014,Poor,8188.0,2500,Great Plains,2021-08-16,18,1,,0,14,
L014350,S0295,Forklifts,Terex,2016,Excellent,6218.0,9100,Midwest,2021-11-10,21,2,1,0,5,
L014351,S0094,Cranes,Hitachi,2020,Excellent,4449.0,159700,Great Plains,2022-07-25,20,2,1,1,11,162300.0
L014352,S0228,Motor Graders,John Deere,2012,Excellent,6932.0,13500,West Coast,2023-12-18,21,5,1,0,19,
L014353,S0363,Compactors,Liebherr,2016,Good,3960.0,21000,Southwest,2022-08-10,6,0,1,0,160,
L014354,S0717,Skid Steers,JCB,2007,Good,5850.0,4300,West Coast,2022-08-27,10,1,1,0,2,
L014355,S0021,Motor Graders,Volvo CE,2007,Good,6834.0,16700,West Coast,2023-09-08,14,0,1,0,43,
L014356,S0221,Excavators,Komatsu,2006,Good,,11700,Midwest,2022-05-12,6,0,0,1,1,10400.0
L014357,S0239,Wheel Loaders,Hitachi,2016,Fair,3181.0,26300,Southeast,2023-05-15,19,4,0,1,7,22800.0
L014358,S0199,Excavators,JCB,2008,Good,4471.0,11200,Southeast,2022-12-17,16,1,2,0,140,
L014359,S0542,Bulldozers,Case CE,2003,Good,8862.0,18100,Mid-Atlantic,2023-04-14,22,4,0,1,25,17500.0
L014360,S0271,Excavators,Case CE,1999,Excellent,4106.0,14700,Great Plains,2021-09-01,14,3,1,1,1,14600.0
L014361,S0053,Bulldozers,,2021,Good,4799.0,79600,Southeast,2021-05-24,38,7,5,0,1,
L014362,S0407,Wheel Loaders,Komatsu,2007,Fair,4701.0,8700,West Coast,2023-01-08,23,3,0,0,6,
L014363,S0532,Compactors,Komatsu,2012,Fair,4708.0,5900,Mid-Atlantic,2023-04-19,8,0,0,0,68,
L014364,S0327,Excavators,Volvo CE,2002,Poor,6581.0,6100,Mid-Atlantic,2023-04-04,11,1,0,0,52,
L014365,S0549,Cranes,Volvo CE,2015,Fair,3256.0,36500,Northeast,2021-10-06,9,1,2,0,14,
L014366,S0325,Excavators,Hitachi,2004,Good,5885.0,11500,West Coast,2021-09-28,10,1,0,0,51,
L014367,S0141,Excavators,John Deere,2000,Good,4083.0,14000,Southwest,2022-05-07,10,2,1,0,360,
L014368,S0630,Skid Steers,Caterpillar,2018,Poor,5116.0,7900,Southeast,2021-05-08,17,0,2,0,36,
L014369,S0669,Forklifts,Volvo CE,2022,Fair,5806.0,15900,Northeast,2023-08-12,11,0,4,0,90,
L014370,S0461,Excavators,Caterpillar,2013,Fair,6402.0,10000,Midwest,2021-02-27,15,2,1,0,61,
L014371,S0262,Forklifts,Doosan,2014,Fair,5754.0,3800,Southwest,2023-05-08,11,0,1,1,1,3400.0
L014372,S0259,Forklifts,Hitachi,1999,Good,8748.0,3500,Southeast,2022-11-18,25,2,5,0,61,
L014373,S0376,Bulldozers,Komatsu,2013,Fair,5121.0,12300,West Coast,2022-06-01,20,1,1,0,21,
L014374,S0594,Bulldozers,Hitachi,2018,Excellent,5515.0,69000,Mid-Atlantic,2023-11-28,12,1,2,1,18,70100.0
L014375,S0792,Backhoes,Hitachi,2017,Good,3337.0,21300,West Coast,2021-03-03,15,2,4,0,3,
L014376,S0402,Wheel Loaders,Caterpillar,1998,Good,5295.0,11600,Northeast,2022-10-10,16,2,,1,13,10800.0
L014377,S0797,Motor Graders,Hitachi,2011,Good,6438.0,19800,Southwest,2022-04-21,13,1,0,0,176,
L014378,S0170,Motor Graders,Doosan,2013,Good,4324.0,18900,Northeast,2021-07-29,10,1,1,0,33,
L014379,S0349,Skid Steers,Case CE,2020,Good,5315.0,20800,West Coast,2023-02-15,15,2,2,0,24,
L014380,S0526,Backhoes,Komatsu,2006,Good,4664.0,7300,Southeast,2021-03-13,14,1,,0,86,
L014381,S0796,Skid Steers,Doosan,2014,Good,3701.0,5500,Mountain West,2021-09-26,27,1,3,1,13,5100.0
L014382,S0482,Skid Steers,Doosan,2005,Good,6084.0,3600,Southeast,2021-09-25,10,1,0,0,20,
L014383,S0672,Aerial Work Platforms,Caterpillar,2006,Fair,,3800,Great Plains,2023-07-10,19,2,2,1,18,3300.0
L014384,S0022,Compactors,Volvo CE,1999,Fair,5564.0,5000,Northeast,2022-09-06,8,0,0,0,42,
L014385,S0509,Skid Steers,Hitachi,2010,Good,3756.0,3600,Southwest,2022-05-10,9,1,1,1,33,3300.0
L014386,S0470,Aerial Work Platforms,Case CE,1998,Fair,3560.0,4000,Southeast,2022-05-24,16,1,1,0,136,
L014387,S0317,Excavators,Doosan,2019,Good,7507.0,56700,Northeast,2021-04-19,16,1,1,0,23,
L014388,S0703,Forklifts,John Deere,2004,Excellent,8444.0,3300,Southeast,2022-03-13,14,1,0,1,19,3200.0
L014389,S0100,Compactors,Caterpillar,2015,Good,1223.0,11900,Great Plains,2023-06-21,23,2,2,0,57,
L014390,S0630,Backhoes,JCB,2018,Excellent,4691.0,29900,Midwest,2021-12-27,37,5,3,1,12,29500.0
L014391,S0297,Backhoes,Volvo CE,2002,Fair,4677.0,5100,Southeast,2023-10-05,26,3,0,1,27,4400.0
L014392,S0349,Skid Steers,Case CE,2004,Good,2309.0,3700,Midwest,2021-05-19,19,0,1,0,104,
L014393,S0126,Backhoes,Hitachi,2009,Excellent,4640.0,7300,Northeast,2023-04-28,7,2,,1,4,7400.0
L014394,S0346,Cranes,Liebherr,2014,Good,3102.0,43600,Northeast,2021-11-28,20,0,4,1,42,40700.0
L014395,S0393,Excavators,Volvo CE,2023,Fair,4742.0,56900,Midwest,2022-08-06,8,1,1,0,41,
L014396,S0147,Excavators,Caterpillar,2021,Good,3211.0,63200,Mountain West,2022-09-03,11,1,1,0,82,
L014397,S0062,Cranes,Doosan,2002,Poor,,14000,Southwest,2023-07-25,20,5,2,0,3,
L014398,S0643,Bulldozers,Terex,2009,Poor,7927.0,7100,Southwest,2022-12-23,19,2,2,1,7,5300.0
L014399,S0467,Bulldozers,John Deere,2016,Fair,5095.0,29800,Southeast,2023-05-07,21,5,2,1,56,26500.0
L014400,S0142,Bulldozers,Case CE,2010,Fair,6640.0,13300,Southeast,2022-01-21,22,1,0,0,4,
L014401,S0741,Backhoes,Volvo CE,2013,Good,4316.0,5500,Southeast,2021-05-09,11,4,1,0,93,
L014402,S0270,Motor Graders,Hitachi,2022,Good,3973.0,89600,Southeast,2021-08-04,5,0,0,0,118,
L014403,S0400,Skid Steers,Case CE,2016,Poor,,6200,Great Plains,2021-09-24,19,2,0,0,61,
L014404,S0467,Backhoes,Terex,2020,Good,4494.0,27600,West Coast,2021-06-06,18,3,1,1,1,25300.0
L014405,S0253,Bulldozers,Hitachi,2007,Excellent,5808.0,17000,West Coast,2022-03-06,10,2,0,0,65,
L014406,S0304,Bulldozers,JCB,2009,Good,6734.0,17300,Southeast,2021-01-30,10,0,0,0,31,
L014407,S0528,Skid Steers,John Deere,2004,Fair,4505.0,3000,Northeast,2023-10-04,4,0,1,0,28,
L014408,S0500,Compactors,Caterpillar,2011,Good,6382.0,6700,Southwest,2022-01-16,13,0,3,0,49,
L014409,S0779,Motor Graders,Liebherr,2007,Good,5700.0,17900,Midwest,2023-09-27,12,1,1,0,14,
L014410,S0522,Excavators,Case CE,2005,Fair,6102.0,11300,Midwest,2021-04-08,21,1,3,1,32,9300.0
L014411,S0221,Wheel Loaders,Caterpillar,2012,Good,4932.0,13400,Mountain West,2023-03-21,13,1,0,0,172,
L014412,S0665,Excavators,Liebherr,2023,Good,4963.0,79400,Midwest,2023-05-03,27,2,0,0,62,
L014413,S0120,Wheel Loaders,,2013,Good,3419.0,9500,Northeast,2021-06-08,8,2,0,0,74,
L014414,S0344,Wheel Loaders,Terex,2005,Good,4411.0,10500,Mid-Atlantic,2022-10-16,22,3,2,1,5,10100.0
L014415,S0428,Forklifts,Doosan,2001,Excellent,6768.0,3500,Northeast,2022-09-04,13,3,0,0,365,
L014416,S0437,Aerial Work Platforms,Hitachi,2014,Good,4395.0,7200,Northeast,2022-12-12,7,1,0,0,205,
L014417,S0576,Compactors,,2001,Fair,7410.0,3700,Great Plains,2023-11-12,11,1,0,0,8,
L014418,S0062,Backhoes,Liebherr,2019,Fair,2774.0,20100,West Coast,2022-11-10,16,1,3,0,40,
L014419,S0537,Skid Steers,Terex,2023,Good,3152.0,22300,Southeast,2023-11-18,11,2,0,1,8,20200.0
L014420,S0706,Compactors,Volvo CE,2008,Fair,4575.0,3400,Southeast,2023-04-02,26,0,1,0,6,
L014421,S0244,Bulldozers,Doosan,2010,Excellent,4169.0,16000,Midwest,2023-02-11,16,4,3,0,43,
L014422,S0058,Motor Graders,Terex,2003,Excellent,7712.0,20200,Southwest,2022-04-20,11,0,2,1,18,20200.0
L014423,S0633,Skid Steers,JCB,2019,Fair,3398.0,12700,Midwest,2022-12-26,13,0,1,0,25,
L014424,S0298,Backhoes,JCB,2011,Good,3069.0,4600,Southwest,2023-06-06,17,4,2,0,89,
L014425,S0119,Bulldozers,Komatsu,2004,Fair,5824.0,14100,Mountain West,2022-10-30,10,1,0,0,61,
L014426,S0138,Excavators,Terex,2009,Excellent,6549.0,13900,Pacific Northwest,2022-08-31,20,1,2,0,48,
L014427,S0430,Skid Steers,Hitachi,1998,Excellent,5761.0,5200,West Coast,2021-06-13,7,2,0,0,20,
L014428,S0795,Wheel Loaders,Case CE,2007,Fair,5789.0,10900,Great Plains,2023-12-07,19,4,2,0,50,
L014429,S0221,Excavators,John Deere,1998,Good,6944.0,15300,Midwest,2021-02-28,7,2,0,0,163,
L014430,S0418,Skid Steers,Volvo CE,2013,Excellent,1861.0,4500,Southeast,2021-12-05,29,1,4,1,9,4600.0
L014431,S0390,Cranes,Case CE,2004,Good,5538.0,26300,Great Plains,2023-12-06,16,1,0,0,35,
L014432,S0096,Compactors,Komatsu,2017,Good,5898.0,26200,Mountain West,2021-12-27,18,1,2,0,14,
L014433,S0538,Backhoes,John Deere,2003,Fair,3668.0,4600,Midwest,2022-11-25,16,1,1,0,2,
L014434,S0092,Cranes,Liebherr,2019,Fair,4236.0,86600,Northeast,2021-10-13,32,0,3,0,17,
L014435,S0094,Cranes,Caterpillar,2022,Fair,,121100,Pacific Northwest,2021-06-05,25,3,0,1,7,98300.0
L014436,S0174,Wheel Loaders,Komatsu,2015,Good,4738.0,17200,Pacific Northwest,2021-12-17,15,2,3,0,365,
L014437,S0644,Wheel Loaders,Volvo CE,2017,Good,5696.0,35300,Southwest,2023-12-08,12,4,3,0,49,
L014438,S0225,Skid Steers,Caterpillar,2001,Fair,6238.0,3600,Midwest,2023-02-20,21,1,1,0,147,
L014439,S0548,Bulldozers,Liebherr,2020,Excellent,7564.0,98500,Midwest,2023-06-06,13,3,1,1,1,99000.0
L014440,S0020,Excavators,Volvo CE,2013,Good,5836.0,11700,Great Plains,2021-03-26,10,0,4,0,2,
L014441,S0345,Excavators,Komatsu,1998,Fair,5402.0,10700,West Coast,2022-10-10,20,3,0,0,18,
L014442,S0629,Bulldozers,Case CE,2018,Good,5542.0,55200,Northeast,2022-07-13,19,3,,0,145,
L014443,S0234,Bulldozers,Volvo CE,2017,Fair,4197.0,35900,Midwest,2023-03-10,3,0,0,1,23,31700.0
L014444,S0068,Forklifts,Doosan,1999,Excellent,8577.0,3800,Southwest,2023-12-14,11,3,1,0,17,
L014445,S0096,Bulldozers,Liebherr,2013,Fair,4188.0,12200,Northeast,2022-09-28,13,0,0,0,5,
L014446,S0318,Excavators,Caterpillar,2018,Excellent,3155.0,51900,Northeast,2021-12-26,11,4,0,0,78,
L014447,S0513,Cranes,Hitachi,2006,Fair,4891.0,24800,Southeast,2023-10-25,31,8,1,1,36,20500.0
L014448,S0342,Backhoes,Liebherr,2012,Excellent,2274.0,10200,Southwest,2021-11-17,22,2,1,0,344,
L014449,S0127,Excavators,Volvo CE,2021,Fair,5996.0,56400,Northeast,2023-12-27,21,2,0,0,6,
L014450,S0178,Compactors,Volvo CE,2013,Good,4149.0,5200,Mountain West,2022-08-10,13,1,0,1,46,4700.0
L014451,S0401,Forklifts,John Deere,2006,Fair,8743.0,2600,Southeast,2023-07-09,12,0,2,0,22,
L014452,S0418,Compactors,Case CE,2004,Fair,5706.0,4600,Mountain West,2021-03-15,8,1,1,0,90,
L014453,S0393,Excavators,Case CE,2007,Excellent,6530.0,14800,Southeast,2022-11-04,10,0,1,1,1,14200.0
L014454,S0608,Backhoes,Liebherr,2004,Good,5467.0,7300,Northeast,2021-11-12,19,4,2,1,15,6500.0
L014455,S0799,Forklifts,Terex,2010,Poor,7053.0,2000,Southeast,2021-04-02,9,0,,0,50,
L014456,S0233,Skid Steers,JCB,1999,Good,5383.0,3800,Mountain West,2022-05-12,14,1,1,1,17,3500.0
L014457,S0036,Wheel Loaders,Terex,2009,Fair,3953.0,7600,Southwest,2021-06-12,28,1,1,0,33,
L014458,S0470,Compactors,Liebherr,2010,Excellent,3941.0,8500,West Coast,2022-03-28,18,1,4,1,11,8300.0
L014459,S0528,Skid Steers,Komatsu,2000,Fair,4388.0,3400,Northeast,2021-12-10,26,1,1,0,8,
L014460,S0365,Motor Graders,Liebherr,2008,Excellent,6744.0,21800,Southwest,2023-08-01,14,2,0,0,14,
L014461,S0547,Motor Graders,JCB,2023,Fair,5387.0,80200,Midwest,2021-07-06,25,2,3,1,8,71700.0
L014462,S0154,Forklifts,Komatsu,2005,Good,7384.0,3900,Mid-Atlantic,2021-12-10,9,0,0,0,158,
L014463,S0047,Excavators,Caterpillar,2008,Good,7343.0,17100,West Coast,2022-03-06,32,6,4,1,13,15800.0
L014464,S0166,Compactors,Liebherr,2015,Good,5327.0,12100,Northeast,2021-11-23,13,1,4,1,13,11200.0
L014465,S0421,Excavators,Doosan,2004,Fair,7985.0,10100,Midwest,2021-02-04,12,2,1,0,7,
L014466,S0451,Wheel Loaders,Liebherr,2009,Good,3426.0,13200,Southwest,2022-03-02,21,0,3,1,22,12200.0
L014467,S0468,Forklifts,Doosan,2003,Good,8345.0,2900,Midwest,2023-06-05,19,2,1,0,39,
L014468,S0625,Excavators,Liebherr,2007,Fair,5128.0,12300,Mountain West,2023-02-21,21,4,0,1,24,9800.0
L014469,S0385,Aerial Work Platforms,Liebherr,2017,Good,1815.0,18000,Midwest,2023-12-08,14,0,3,0,119,
L014470,S0088,Skid Steers,Doosan,2012,Fair,4742.0,3500,West Coast,2023-06-13,7,1,1,1,11,3100.0
L014471,S0421,Forklifts,John Deere,2017,Fair,8918.0,7100,Great Plains,2022-08-24,12,2,1,0,39,
L014472,S0698,Skid Steers,John Deere,2012,Good,2425.0,4000,Great Plains,2021-09-17,17,1,1,0,6,
L014473,S0687,Backhoes,Liebherr,2016,Excellent,,22300,Midwest,2023-06-26,10,4,0,1,8,21900.0
L014474,S0333,Wheel Loaders,Volvo CE,2003,Fair,3696.0,8600,Southeast,2023-09-12,9,2,1,0,291,
L014475,S0140,Skid Steers,JCB,2016,Excellent,3830.0,13000,Southwest,2023-03-09,10,1,0,0,84,
L014476,S0171,Wheel Loaders,JCB,2012,Fair,3977.0,8900,Southwest,2021-10-06,12,1,0,0,30,
L014477,S0530,Bulldozers,Terex,2022,Good,5212.0,80400,Northeast,2023-05-26,25,3,5,1,44,71300.0
L014478,S0059,Cranes,Komatsu,2017,Excellent,5463.0,94800,Southeast,2022-11-24,17,3,1,0,187,
L014479,S0670,Compactors,Komatsu,2017,Good,4597.0,12900,Northeast,2022-01-17,22,6,2,0,87,
L014480,S0545,Excavators,Liebherr,2015,Poor,6238.0,14000,Northeast,2023-08-24,8,1,1,0,39,
L014481,S0680,Wheel Loaders,Terex,1999,Fair,5750.0,8800,Mid-Atlantic,2021-10-22,30,5,1,1,6,7400.0
L014482,S0456,Forklifts,JCB,2004,Good,8577.0,3400,West Coast,2023-12-20,20,5,2,0,29,
L014483,S0783,Motor Graders,Liebherr,2002,Poor,4119.0,10300,Southeast,2023-08-06,6,0,0,0,5,
L014484,S0727,Skid Steers,Hitachi,2000,Excellent,5514.0,4300,Southeast,2023-02-15,17,2,3,0,48,
L014485,S0583,Forklifts,Doosan,2003,Fair,8980.0,2400,Southwest,2021-03-01,8,0,2,1,41,1900.0
L014486,S0228,Wheel Loaders,Komatsu,2003,Fair,,9200,Pacific Northwest,2022-05-14,26,4,1,1,54,7400.0
L014487,S0286,Excavators,John Deere,1998,Fair,6034.0,12100,Northeast,2021-11-03,8,0,0,0,8,
L014488,S0351,Forklifts,Liebherr,2016,Good,7193.0,9400,Great Plains,2021-01-13,16,3,1,0,145,
L014489,S0169,Bulldozers,Caterpillar,2009,Good,3502.0,12400,Southeast,2023-11-02,11,0,3,0,22,
L014490,S0278,Excavators,Doosan,2002,Fair,4760.0,9300,Southwest,2023-09-17,10,1,0,1,59,8100.0
L014491,S0677,Motor Graders,Terex,2004,Good,,17300,Southeast,2023-07-09,6,0,0,1,25,16000.0
L014492,S0351,Wheel Loaders,Komatsu,2017,Excellent,4930.0,41300,Midwest,2022-04-09,17,0,2,0,130,
L014493,S0511,Excavators,Terex,2005,Fair,7168.0,9600,Mountain West,2022-07-05,17,2,0,0,20,
L014494,S0245,Cranes,Hitachi,2016,Fair,,53500,West Coast,2023-06-16,16,1,0,0,43,
L014495,S0342,Skid Steers,Doosan,2003,Good,5027.0,3400,Midwest,2021-06-13,15,0,2,0,20,
L014496,S0249,Forklifts,Caterpillar,2012,Good,7480.0,3400,Great Plains,2021-01-15,28,3,1,1,1,3100.0
L014497,S0096,Skid Steers,Caterpillar,2003,Good,5207.0,4500,West Coast,2023-04-13,22,5,3,0,96,
L014498,S0382,Excavators,Volvo CE,2006,Fair,7321.0,9400,Northeast,2022-01-08,10,1,0,0,19,
L014499,S0509,Bulldozers,Caterpillar,2001,Fair,7017.0,10900,Southeast,2022-04-12,20,1,2,0,92,
L014500,S0488,Forklifts,Caterpillar,2013,Fair,5080.0,3300,Great Plains,2022-03-31,19,6,0,1,3,2900.0
L014501,S0258,Forklifts,Hitachi,2020,Fair,7155.0,11100,West Coast,2022-06-29,14,1,0,1,21,9000.0
L014502,S0000,Compactors,Komatsu,2007,Fair,6519.0,6200,Mountain West,2022-12-12,19,4,4,0,2,
L014503,S0218,Compactors,Volvo CE,1998,Good,3570.0,6100,Mid-Atlantic,2023-01-25,18,2,3,1,2,5500.0
L014504,S0433,Forklifts,Doosan,2008,Excellent,6409.0,3200,Southeast,2023-09-11,17,3,2,0,78,
L014505,S0538,Excavators,Liebherr,2014,Fair,3513.0,15700,Mountain West,2022-05-13,16,3,1,0,19,
L014506,S0299,Compactors,Komatsu,2015,Excellent,2887.0,11900,Southeast,2022-12-02,12,3,2,1,38,11400.0
L014507,S0341,Compactors,John Deere,2017,Poor,,9700,Northeast,2023-05-21,17,1,4,0,12,
L014508,S0566,Aerial Work Platforms,,2019,Fair,2614.0,17300,West Coast,2021-12-22,17,2,3,1,9,14700.0
L014509,S0714,Compactors,Volvo CE,2017,Good,1801.0,18200,Northeast,2022-01-31,13,0,1,1,15,17400.0
L014510,S0654,Compactors,Hitachi,2012,Good,2193.0,5500,Southwest,2021-09-22,10,1,1,1,1,5100.0
L014511,S0093,Cranes,Terex,2003,Good,3100.0,22800,Midwest,2023-07-17,13,0,2,1,31,21400.0
L014512,S0209,Skid Steers,JCB,2013,Fair,4286.0,2700,Mountain West,2023-10-21,11,2,2,1,23,2300.0
L014513,S0043,Aerial Work Platforms,Doosan,1999,Fair,,4400,Southeast,2021-03-16,20,2,0,0,61,
L014514,S0471,Skid Steers,JCB,2022,Excellent,1669.0,23600,Midwest,2021-04-25,13,0,0,0,75,
L014515,S0351,Forklifts,Case CE,2000,Fair,7937.0,2600,Southeast,2022-06-06,14,0,0,0,6,
L014516,S0213,Excavators,Doosan,2020,Fair,5438.0,42500,Southeast,2022-11-09,24,3,3,0,105,
L014517,S0196,Compactors,Hitachi,2014,Excellent,5310.0,11400,Southwest,2022-03-13,12,1,2,1,1,11600.0
L014518,S0324,Compactors,John Deere,2005,Good,3719.0,6100,Southeast,2022-11-27,29,5,3,1,35,5800.0
L014519,S0661,Skid Steers,JCB,2017,Good,4971.0,9700,Midwest,2023-12-23,22,1,3,0,107,
L014520,S0166,Excavators,Caterpillar,2012,Good,5377.0,14800,Southeast,2023-01-01,12,2,,0,59,
L014521,S0405,Forklifts,John Deere,2010,Good,5962.0,3000,Great Plains,2023-08-21,3,0,0,1,2,2700.0
L014522,S0390,Wheel Loaders,JCB,2018,Excellent,5971.0,50700,Great Plains,2022-03-24,11,1,2,0,31,
L014523,S0561,Skid Steers,Volvo CE,2020,Poor,2901.0,12200,West Coast,2021-05-05,14,1,0,1,35,10000.0
